Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
7903; 3.931; NA; NA; 0.0003349; 0.7232; 0.3926; 83453.73423815098;
7904; 4.035; NA; NA; 0.0003348; 0.7541; 0.3781; 86659.67625453825;
7905; 3.875; NA; NA; 0.0003348; 0.6076; 0.3878; 84502.72709788963;
7906; 3.701; NA; NA; 0.0003347; 0.6475; 0.3865; 84781.60641640768;
7907; 3.948; NA; NA; 0.0003346; 0.6023; 0.3855; 85000.25571517277;
7908; 3.841; NA; NA; 0.0003346; 0.6204; 0.3878; 84503.66230741516;
7909; 3.676; NA; NA; 0.0003345; 0.5796; 0.38; 86239.66921463827;
7910; 3.717; NA; NA; 0.0003345; 0.6085; 0.3825; 85667.61502136721;
7911; 4.03; NA; NA; 0.0003344; 0.6648; 0.3864; 84807.13601702079;
7912; 3.914; NA; NA; 0.0003343; 0.5905; 0.3825; 85657.31048206911;
7913; 3.893; NA; NA; 0.0003343; 0.6928; 0.3851; 85097.40920995767;
7914; 3.76; NA; NA; 0.0003342; 0.7585; 0.3838; 85376.25626986656;
7915; 3.944; NA; NA; 0.0003342; 0.6927; 0.3861; 84862.43306597511;
7916; 3.8; NA; NA; 0.0003341; 0.689; 0.3842; 85282.16951945887;
7917; 3.898; NA; NA; 0.0003341; 0.7668; 0.3819; 85792.37355422457;
7918; 3.966; NA; NA; 0.000334; 0.6781; 0.3808; 86046.43153891183;
7919; 3.837; NA; NA; 0.0003339; 0.6371; 0.3917; 83654.2234152048;
7920; 3.827; NA; NA; 0.0003339; 0.6049; 0.3822; 85736.6071226054;
7921; 3.811; NA; NA; 0.0003338; 0.583; 0.3793; 86387.32632960436;
7922; 3.927; NA; NA; 0.0003338; 0.6898; 0.3868; 84717.48406881253;
7923; 3.812; NA; NA; 0.0003337; 0.567; 0.3913; 83741.0256598982;
7924; 3.962; NA; NA; 0.0003336; 0.7122; 0.3837; 85401.66770146969;
7925; 3.76; NA; NA; 0.0003336; 0.774; 0.3788; 86510.92408394595;
7926; 3.846; NA; NA; 0.0003335; 0.7681; 0.3872; 84631.46084718313;
7927; 3.814; NA; NA; 0.0003335; 0.6563; 0.3865; 84780.82193856181;
7928; 3.775; NA; NA; 0.0003334; 0.6313; 0.3838; 85370.90004869856;
7929; 3.915; NA; NA; 0.0003334; 0.6453; 0.3845; 85220.56412673059;
7930; 3.942; NA; NA; 0.0003333; 0.5866; 0.387; 84662.63645794064;
7931; 4.037; NA; NA; 0.0003332; 0.6535; 0.3852; 85058.22638384673;
7932; 3.957; NA; NA; 0.0003332; 0.6096; 0.3813; 85935.38507211462;
7933; 3.764; NA; NA; 0.0003331; 0.6369; 0.3841; 85311.76116497623;
7934; 3.895; NA; NA; 0.0003331; 0.5915; 0.3872; 84617.86129682293;
7935; 3.909; NA; NA; 0.000333; 0.6264; 0.3855; 84993.73764538839;
7936; 3.77; NA; NA; 0.0003329; 0.5689; 0.3839; 85361.19692414136;
7937; 3.882; NA; NA; 0.0003329; 0.603; 0.3848; 85165.80221975596;
7938; 3.834; NA; NA; 0.0003328; 0.5725; 0.386; 84893.3071716984;
7939; 3.875; NA; NA; 0.0003328; 0.5738; 0.3835; 85447.91390982516;
7940; 3.971; NA; NA; 0.0003327; 0.564; 0.382; 85770.63635881405;
7941; 3.791; NA; NA; 0.0003327; 0.5821; 0.3825; 85664.35787829511;
7942; 3.962; NA; NA; 0.0003326; 0.6808; 0.3861; 84859.86560376982;
7943; 3.847; NA; NA; 0.0003325; 0.5572; 0.3855; 84993.47484096068;
7944; 3.915; NA; NA; 0.0003325; 0.6561; 0.3811; 85971.50825474132;
7945; 3.857; NA; NA; 0.0003324; 0.6007; 0.3818; 85818.56919174826;
7946; 3.942; NA; NA; 0.0003324; 0.5793; 0.3867; 84740.98955588946;
7947; 3.816; NA; NA; 0.0003323; 0.6618; 0.3881; 84433.37150720613;
7948; 4.022; NA; NA; 0.0003322; 0.6173; 0.3797; 86306.65941075663;
7949; 3.834; NA; NA; 0.0003322; 0.6408; 0.3818; 85829.66296238241;
7950; 3.889; NA; NA; 0.0003321; 0.644; 0.3856; 84979.39090137332;
7951; 3.859; NA; NA; 0.0003321; 0.5828; 0.3856; 84970.72214040802;
7952; 3.846; NA; NA; 0.000332; 0.601; 0.3836; 85412.81318290687;
7953; 3.907; NA; NA; 0.000332; 0.5964; 0.385; 85107.47406598728;
7954; 3.838; NA; NA; 0.0003319; 0.7053; 0.3863; 84830.95308523711;
7955; 3.905; NA; NA; 0.0003318; 0.5738; 0.3854; 85027.23222744711;
7956; 3.812; NA; NA; 0.0003318; 0.5584; 0.3822; 85743.61408092552;
7957; 3.897; NA; NA; 0.0003317; 0.6456; 0.3828; 85601.45286403317;
7958; 3.956; NA; NA; 0.0003317; 0.625; 0.387; 84682.14592501038;
7959; 3.949; NA; NA; 0.0003316; 0.5975; 0.3857; 84966.46721403195;
7960; 3.902; NA; NA; 0.0003315; 0.6618; 0.3821; 85753.93939651079;
7961; 3.888; NA; NA; 0.0003315; 0.5826; 0.3834; 85468.69055546366;
7962; 3.842; NA; NA; 0.0003314; 0.5934; 0.3871; 84649.443973824;
7963; 3.81; NA; NA; 0.0003314; 0.6524; 0.3846; 85204.92577493428;
7964; 3.811; NA; NA; 0.0003313; 0.5687; 0.3807; 86082.8638253176;
7965; 3.845; NA; NA; 0.0003313; 0.5589; 0.3842; 85290.42558781896;
7966; 3.722; NA; NA; 0.0003312; 0.6005; 0.385; 85114.53669508587;
7967; 3.828; NA; NA; 0.0003311; 0.5878; 0.3852; 85064.01727040463;
7968; 3.987; NA; NA; 0.0003311; 0.8114; 0.3818; 85818.24767594623;
7969; 3.733; NA; NA; 0.000331; 0.621; 0.3839; 85347.36185718863;
7970; 3.787; NA; NA; 0.000331; 0.722; 0.387; 84675.6765492674;
7971; 3.854; NA; NA; 0.0003309; 0.6394; 0.3848; 85152.03041308714;
7972; 3.885; NA; NA; 0.0003308; 0.59; 0.3852; 85070.8620620928;
7973; 3.723; NA; NA; 0.0003308; 0.6436; 0.3874; 84580.6282005679;
7974; 3.618; NA; NA; 0.0003307; 0.571; 0.3838; 85373.55155933395;
7975; 3.887; NA; NA; 0.0003307; 0.733; 0.3841; 85305.88355136858;
7976; 3.581; NA; NA; 0.0003306; 0.5909; 0.3829; 85579.06626450509;
7977; 3.824; NA; NA; 0.0003306; 0.5663; 0.3873; 84605.7243940155;
7978; 3.664; NA; NA; 0.0003305; 0.5893; 0.3871; 84659.14239586458;
7979; 3.965; NA; NA; 0.0003304; 0.6177; 0.3788; 86507.82030104246;
7980; 3.765; NA; NA; 0.0003304; 0.5824; 0.3825; 85660.56708923874;
7981; 3.689; NA; NA; 0.0003303; 0.5963; 0.3879; 84476.08232547018;
7982; 3.834; NA; NA; 0.0003303; 0.6815; 0.3839; 85348.20985486223;
7983; 3.827; NA; NA; 0.0003302; 0.6164; 0.3829; 85570.75422378068;
7984; 3.898; NA; NA; 0.0003301; 0.687; 0.3791; 86429.59146362936;
7985; 3.824; NA; NA; 0.0003301; 0.6744; 0.3829; 85581.6774310855;
7986; 3.659; NA; NA; 0.00033; 0.6119; 0.3858; 84929.39910138771;
7987; 3.92; NA; NA; 0.00033; 0.807; 0.3852; 85062.33256753546;
7988; 3.725; NA; NA; 0.0003299; 0.7267; 0.3839; 85349.2168739866;
7989; 3.862; NA; NA; 0.0003299; 0.6354; 0.3789; 86476.52266093508;
7990; 3.625; NA; NA; 0.0003298; 0.7262; 0.3812; 85958.92620072288;
7991; 3.794; NA; NA; 0.0003297; 0.672; 0.3831; 85533.10386090558;
7992; 3.544; NA; NA; 0.0003297; 0.5845; 0.3885; 84345.69815989475;
7993; 3.989; NA; NA; 0.0003296; 0.6247; 0.3975; 82438.17897570503;
7994; 3.704; NA; NA; 0.0003296; 0.6246; 0.3849; 85138.10484009847;
7995; 3.53; NA; NA; 0.0003295; 0.6674; 0.3804; 86147.34258245926;
7996; 3.754; NA; NA; 0.0003294; 0.6052; 0.3851; 85082.1320417391;
7997; 3.632; NA; NA; 0.0003294; 0.5813; 0.3877; 84508.96221909042;
7998; 3.625; NA; NA; 0.0003293; 0.5977; 0.3839; 85350.59493866621;
7999; 3.786; NA; NA; 0.0003293; 0.6077; 0.3811; 85975.32661489591;
8000; 3.795; 3.949; 3.89; 0.0003292; 0.5905; 0.3785; 86565.30362142256;
8001; 3.79; NA; NA; 0.0003292; 0.6418; 0.3735; 87723.44531093424;
8002; 3.789; NA; NA; 0.0003291; 0.6278; 0.3801; 86198.83299037092;
8003; 3.612; NA; NA; 0.000329; 0.5749; 0.3853; 85049.38364222551;
8004; 3.967; NA; NA; 0.000329; 0.6352; 0.3826; 85654.0007416257;
8005; 3.785; NA; NA; 0.0003289; 0.6568; 0.3796; 86324.65671304308;
8006; 3.994; NA; NA; 0.0003289; 0.6128; 0.3826; 85651.59867084459;
8007; 3.734; NA; NA; 0.0003288; 0.6093; 0.3794; 86368.16310535626;
8008; 3.73; NA; NA; 0.0003287; 0.6262; 0.3836; 85419.5549572495;
8009; 3.841; NA; NA; 0.0003287; 0.6432; 0.388; 84460.09314524678;
8010; 3.75; NA; NA; 0.0003286; 0.5963; 0.3833; 85493.30614910807;
8011; 3.706; NA; NA; 0.0003286; 0.5838; 0.3833; 85490.06224699253;
8012; 4.035; NA; NA; 0.0003285; 0.6146; 0.3833; 85489.47730723512;
8013; 3.742; NA; NA; 0.0003285; 0.7074; 0.3858; 84941.62905243381;
8014; 3.726; NA; NA; 0.0003284; 0.6166; 0.3845; 85219.82434562407;
8015; 3.969; NA; NA; 0.0003283; 0.6541; 0.3835; 85447.22329971538;
8016; 3.814; NA; NA; 0.0003283; 0.622; 0.3861; 84875.69202684869;
8017; 3.652; NA; NA; 0.0003282; 0.6; 0.3866; 84769.3702150336;
8018; 3.646; NA; NA; 0.0003282; 0.6072; 0.383; 85565.69319509737;
8019; 3.67; NA; NA; 0.0003281; 0.6245; 0.3811; 85977.04767683794;
8020; 3.694; NA; NA; 0.000328; 0.7121; 0.3855; 85000.15057708269;
8021; 3.583; NA; NA; 0.000328; 0.5937; 0.389; 84242.55806093535;
8022; 3.869; NA; NA; 0.0003279; 0.6105; 0.3826; 85650.26424529166;
8023; 3.906; NA; NA; 0.0003279; 0.6894; 0.3833; 85482.35232008857;
8024; 3.615; NA; NA; 0.0003278; 0.5874; 0.3879; 84474.47275087463;
8025; 3.9; NA; NA; 0.0003278; 0.7163; 0.3862; 84838.59832037556;
8026; 3.94; NA; NA; 0.0003277; 0.6041; 0.3806; 86097.26200102485;
8027; 3.881; NA; NA; 0.0003276; 0.5958; 0.3817; 85850.46481159789;
8028; 3.636; NA; NA; 0.0003276; 0.5525; 0.3871; 84658.56877144353;
8029; 3.63; NA; NA; 0.0003275; 0.6475; 0.3862; 84842.68332585358;
8030; 3.589; NA; NA; 0.0003275; 0.5953; 0.3824; 85681.9280276299;
8031; 3.709; NA; NA; 0.0003274; 0.5867; 0.3836; 85417.00675995239;
8032; 3.819; NA; NA; 0.0003273; 0.6189; 0.3847; 85182.42929940885;
8033; 3.887; NA; NA; 0.0003273; 0.6175; 0.3856; 84979.96888166152;
8034; 3.842; NA; NA; 0.0003272; 0.5955; 0.3836; 85415.67963407206;
8035; 3.659; NA; NA; 0.0003272; 0.6706; 0.3835; 85448.17953207067;
8036; 3.851; NA; NA; 0.0003271; 0.7378; 0.3861; 84876.74034275791;
8037; 3.655; NA; NA; 0.0003271; 0.5951; 0.3844; 85234.83384662327;
8038; 3.732; NA; NA; 0.000327; 0.6385; 0.3822; 85742.00933287418;
8039; 3.843; NA; NA; 0.0003269; 0.6742; 0.3827; 85629.61264018342;
8040; 4.011; NA; NA; 0.0003269; 0.7025; 0.3881; 84422.58387162558;
8041; 3.801; NA; NA; 0.0003268; 0.6087; 0.386; 84892.52062538295;
8042; 3.871; NA; NA; 0.0003268; 0.5996; 0.3815; 85890.48846337722;
8043; 3.612; NA; NA; 0.0003267; 0.6826; 0.3812; 85956.39948015496;
8044; 3.706; NA; NA; 0.0003266; 0.6502; 0.3868; 84711.5314154342;
8045; 3.461; NA; NA; 0.0003266; 0.7907; 0.3865; 84784.37835440313;
8046; 3.887; NA; NA; 0.0003265; 0.6168; 0.3801; 86198.29237273519;
8047; 3.73; NA; NA; 0.0003265; 0.6182; 0.383; 85550.40719664667;
8048; 3.518; NA; NA; 0.0003264; 0.5795; 0.3872; 84621.92507233;
8049; 3.514; NA; NA; 0.0003264; 0.5883; 0.385; 85120.17709888112;
8050; 3.76; NA; NA; 0.0003263; 0.5628; 0.3855; 85004.724324438;
8051; 3.764; NA; NA; 0.0003262; 0.6288; 0.3812; 85959.35629561388;
8052; 3.725; NA; NA; 0.0003262; 0.6184; 0.3858; 84942.83649182919;
8053; 3.826; NA; NA; 0.0003261; 0.6832; 0.3868; 84707.56344456217;
8054; 3.68; NA; NA; 0.0003261; 0.6345; 0.3828; 85610.41078360533;
8055; 3.77; NA; NA; 0.000326; 0.6119; 0.3832; 85507.61416261751;
8056; 3.679; NA; NA; 0.0003259; 0.6058; 0.3887; 84302.13656510341;
8057; 3.901; NA; NA; 0.0003259; 0.8444; 0.3826; 85635.00137513014;
8058; 3.714; NA; NA; 0.0003258; 0.6014; 0.3806; 86102.65581604563;
8059; 3.701; NA; NA; 0.0003258; 0.6161; 0.3844; 85239.85581057555;
8060; 3.628; NA; NA; 0.0003257; 0.6229; 0.3875; 84559.96886318765;
8061; 3.676; NA; NA; 0.0003257; 0.6086; 0.3854; 85019.71073777926;
8062; 3.592; NA; NA; 0.0003256; 0.5899; 0.3818; 85820.87345883108;
8063; 3.769; NA; NA; 0.0003255; 0.5942; 0.3826; 85640.76433717943;
8064; 3.926; NA; NA; 0.0003255; 0.6426; 0.3884; 84359.05502407909;
8065; 3.767; NA; NA; 0.0003254; 0.5787; 0.3834; 85473.52749023458;
8066; 3.888; NA; NA; 0.0003254; 0.6913; 0.3807; 86073.48333597409;
8067; 3.775; NA; NA; 0.0003253; 0.6315; 0.3843; 85272.01039849954;
8068; 3.769; NA; NA; 0.0003252; 0.7901; 0.3853; 85050.85730481286;
8069; 3.753; NA; NA; 0.0003252; 0.6429; 0.3851; 85082.2900533316;
8070; 3.608; NA; NA; 0.0003251; 0.5679; 0.3841; 85301.59499308595;
8071; 3.802; NA; NA; 0.0003251; 0.6185; 0.3835; 85444.83281245823;
8072; 3.816; NA; NA; 0.000325; 0.6433; 0.3859; 84919.84854197367;
8073; 3.775; NA; NA; 0.000325; 0.569; 0.3849; 85128.77092666816;
8074; 3.814; NA; NA; 0.0003249; 0.5922; 0.3846; 85207.30285710742;
8075; 3.781; NA; NA; 0.0003248; 0.6287; 0.3873; 84610.51623150361;
8076; 3.905; NA; NA; 0.0003248; 0.6322; 0.386; 84898.81340403347;
8077; 3.818; NA; NA; 0.0003247; 0.6572; 0.3808; 86045.56960985575;
8078; 3.799; NA; NA; 0.0003247; 0.5923; 0.3819; 85798.80045072181;
8079; 3.778; NA; NA; 0.0003246; 0.621; 0.384; 85328.39231492278;
8080; 3.669; NA; NA; 0.0003245; 0.6154; 0.3871; 84652.93723538057;
8081; 3.603; NA; NA; 0.0003245; 0.6913; 0.384; 85325.00200028557;
8082; 3.697; NA; NA; 0.0003244; 0.5951; 0.3814; 85918.62391124008;
8083; 3.8; NA; NA; 0.0003244; 0.5791; 0.3847; 85186.9698843422;
8084; 3.712; NA; NA; 0.0003243; 0.5841; 0.3879; 84481.58649562867;
8085; 3.666; NA; NA; 0.0003243; 0.5585; 0.3859; 84911.82143669129;
8086; 3.821; NA; NA; 0.0003242; 0.5596; 0.3824; 85695.44432216595;
8087; 3.839; NA; NA; 0.0003241; 0.6027; 0.3877; 84515.66600069488;
8088; 4.01; NA; NA; 0.0003241; 0.6581; 0.3849; 85141.42757441103;
8089; 3.454; NA; NA; 0.000324; 0.6275; 0.3816; 85874.1740527308;
8090; 3.901; NA; NA; 0.000324; 0.7573; 0.3875; 84562.77835634154;
8091; 3.828; NA; NA; 0.0003239; 0.6452; 0.3849; 85139.26513054704;
8092; 3.782; NA; NA; 0.0003238; 0.6424; 0.3834; 85469.85987413248;
8093; 3.714; NA; NA; 0.0003238; 0.7076; 0.3807; 86069.00945488794;
8094; 3.675; NA; NA; 0.0003237; 0.5889; 0.3826; 85656.66986718254;
8095; 3.635; NA; NA; 0.0003237; 0.5835; 0.3875; 84551.74956644136;
8096; 3.804; NA; NA; 0.0003236; 0.6267; 0.3849; 85130.9855683794;
8097; 3.77; NA; NA; 0.0003236; 0.6217; 0.3807; 86078.65852554102;
8098; 3.807; NA; NA; 0.0003235; 0.6732; 0.3838; 85367.98357722153;
8099; 3.824; NA; NA; 0.0003234; 0.7326; 0.3894; 84156.46551909945;
8100; 3.694; 3.952; 3.894; 0.0003234; 0.6088; 0.3788; 86498.67360473884;
8101; 3.908; NA; NA; 0.0003233; 0.7053; 0.375; 87390.94550169105;
8102; 3.925; NA; NA; 0.0003233; 0.6367; 0.3761; 87120.22700113719;
8103; 3.739; NA; NA; 0.0003232; 0.716; 0.3864; 84813.3114666693;
8104; 3.659; NA; NA; 0.0003231; 0.7198; 0.3826; 85645.88762132065;
8105; 3.602; NA; NA; 0.0003231; 0.6027; 0.3812; 85950.00270284299;
8106; 3.772; NA; NA; 0.000323; 0.6374; 0.3866; 84749.03665189426;
8107; 3.724; NA; NA; 0.000323; 0.5919; 0.3845; 85212.84989800917;
8108; 3.854; NA; NA; 0.0003229; 0.5696; 0.3799; 86250.8721307278;
8109; 3.866; NA; NA; 0.0003229; 0.5647; 0.3846; 85205.50682721761;
8110; 3.776; NA; NA; 0.0003228; 0.7379; 0.388; 84462.27313158676;
8111; 5.169; NA; NA; 0.0003227; 1.21; 0.3835; 85455.19255668663;
8112; 3.702; NA; NA; 0.0003227; 0.7315; 0.3809; 86034.36610330337;
8113; 3.757; NA; NA; 0.0003226; 0.6165; 0.3849; 85134.1495421465;
8114; 3.716; NA; NA; 0.0003226; 0.698; 0.3869; 84699.88960828468;
8115; 3.836; NA; NA; 0.0003225; 0.7445; 0.3848; 85163.11082690144;
8116; 3.707; NA; NA; 0.0003224; 0.7496; 0.385; 85122.02225303804;
8117; 3.727; NA; NA; 0.0003224; 0.8312; 0.3868; 84707.82448385398;
8118; 3.843; NA; NA; 0.0003223; 0.6994; 0.3836; 85426.61638159833;
8119; 3.452; NA; NA; 0.0003223; 0.6813; 0.3853; 85040.64797705172;
8120; 3.486; NA; NA; 0.0003222; 0.6359; 0.3835; 85453.81111231318;
8121; 3.58; NA; NA; 0.0003222; 0.6569; 0.3839; 85350.43592893206;
8122; 3.773; NA; NA; 0.0003221; 0.5824; 0.3876; 84544.62400116138;
8123; 3.859; NA; NA; 0.000322; 0.6442; 0.3807; 86071.97402289968;
8124; 3.692; NA; NA; 0.000322; 0.8807; 0.382; 85785.09090205483;
8125; 3.422; NA; NA; 0.0003219; 0.6372; 0.3865; 84778.10252775635;
8126; 3.638; NA; NA; 0.0003219; 0.616; 0.3876; 84537.44763854308;
8127; 3.799; NA; NA; 0.0003218; 0.7953; 0.3812; 85951.3464846232;
8128; 3.754; NA; NA; 0.0003217; 0.5891; 0.3814; 85916.04585141237;
8129; 3.427; NA; NA; 0.0003217; 0.5706; 0.3819; 85806.88899710562;
8130; 3.549; NA; NA; 0.0003216; 0.6882; 0.3854; 85013.76812417152;
8131; 3.489; NA; NA; 0.0003216; 0.6232; 0.3873; 84608.74527181013;
8132; 3.693; NA; NA; 0.0003215; 0.5996; 0.3836; 85413.50323690061;
8133; 3.756; NA; NA; 0.0003215; 0.5874; 0.3868; 84714.61207019827;
8134; 3.754; NA; NA; 0.0003214; 0.7167; 0.3866; 84752.06777257117;
8135; 3.64; NA; NA; 0.0003213; 0.6156; 0.3803; 86160.5199962386;
8136; 3.808; NA; NA; 0.0003213; 0.6577; 0.3834; 85473.68695894445;
8137; 3.629; NA; NA; 0.0003212; 0.5512; 0.3893; 84181.82621073547;
8138; 3.893; NA; NA; 0.0003212; 0.6219; 0.3844; 85233.88238329244;
8139; 3.621; NA; NA; 0.0003211; 0.6519; 0.38; 86229.98401495736;
8140; 3.694; NA; NA; 0.000321; 0.6359; 0.3853; 85044.75246368059;
8141; 3.623; NA; NA; 0.000321; 0.6358; 0.3874; 84590.36292274731;
8142; 3.801; NA; NA; 0.0003209; 0.6724; 0.385; 85102.62577531968;
8143; 3.686; NA; NA; 0.0003209; 0.5835; 0.3802; 86176.56515804278;
8144; 3.694; NA; NA; 0.0003208; 0.6666; 0.38; 86221.27460405289;
8145; 3.838; NA; NA; 0.0003208; 0.717; 0.3841; 85321.66492243455;
8146; 3.72; NA; NA; 0.0003207; 0.7133; 0.387; 84669.4689648672;
8147; 3.672; NA; NA; 0.0003206; 0.6669; 0.3852; 85064.33315962186;
8148; 3.705; NA; NA; 0.0003206; 0.665; 0.3833; 85480.96999746864;
8149; 3.606; NA; NA; 0.0003205; 0.6445; 0.3857; 84954.70272241594;
8150; 3.664; NA; NA; 0.0003205; 0.6023; 0.3882; 84419.1614479618;
8151; 3.636; NA; NA; 0.0003204; 0.7097; 0.385; 85116.80330957261;
8152; 3.753; NA; NA; 0.0003203; 0.63; 0.3861; 84863.48105437997;
8153; 3.77; NA; NA; 0.0003203; 0.6129; 0.3851; 85084.97634020382;
8154; 3.656; NA; NA; 0.0003202; 0.6244; 0.3812; 85971.07803823815;
8155; 3.734; NA; NA; 0.0003202; 0.6546; 0.3803; 86155.60499761478;
8156; 3.922; NA; NA; 0.0003201; 0.8288; 0.3853; 85040.8058345961;
8157; 3.79; NA; NA; 0.0003201; 0.6156; 0.3872; 84628.95945241986;
8158; 3.814; NA; NA; 0.00032; 0.5809; 0.3827; 85615.15710787504;
8159; 3.886; NA; NA; 0.0003199; 0.6486; 0.3818; 85835.93462329704;
8160; 3.73; NA; NA; 0.0003199; 0.6896; 0.383; 85558.34245136727;
8161; 4.01; NA; NA; 0.0003198; 0.6706; 0.3863; 84825.82212487093;
8162; 3.83; NA; NA; 0.0003198; 0.6502; 0.3877; 84523.72233893385;
8163; 3.837; NA; NA; 0.0003197; 0.611; 0.3812; 85963.71124879754;
8164; 3.681; NA; NA; 0.0003196; 0.8753; 0.3815; 85903.69479454898;
8165; 3.801; NA; NA; 0.0003196; 0.6469; 0.3877; 84511.24866074722;
8166; 3.817; NA; NA; 0.0003195; 0.5766; 0.3861; 84865.4199011666;
8167; 3.926; NA; NA; 0.0003195; 0.6893; 0.3835; 85435.53774446971;
8168; 4.032; NA; NA; 0.0003194; 0.6599; 0.3838; 85374.55917656157;
8169; 3.868; NA; NA; 0.0003194; 0.6023; 0.3869; 84690.96465000317;
8170; 3.96; NA; NA; 0.0003193; 0.701; 0.3849; 85141.79678312218;
8171; 4.0; NA; NA; 0.0003192; 0.9597; 0.3829; 85574.21737785003;
8172; 3.764; NA; NA; 0.0003192; 0.6581; 0.3871; 84653.09365682099;
8173; 3.974; NA; NA; 0.0003191; 0.726; 0.3858; 84938.58435768414;
8174; 4.271; NA; NA; 0.0003191; 1.144; 0.3821; 85762.8222273668;
8175; 4.08; NA; NA; 0.000319; 0.6856; 0.3843; 85257.99267013888;
8176; 4.048; NA; NA; 0.000319; 0.7829; 0.388; 84457.80947072744;
8177; 3.91; NA; NA; 0.0003189; 0.6668; 0.3832; 85508.46534777897;
8178; 3.778; NA; NA; 0.0003188; 0.6319; 0.3801; 86215.81183431433;
8179; 3.975; NA; NA; 0.0003188; 0.6063; 0.3853; 85045.91021103229;
8180; 3.793; NA; NA; 0.0003187; 0.6218; 0.3838; 85385.06102431791;
8181; 3.865; NA; NA; 0.0003187; 0.7223; 0.3847; 85176.51670511125;
8182; 4.011; NA; NA; 0.0003186; 0.6472; 0.3818; 85818.08691894863;
8183; 3.701; NA; NA; 0.0003185; 0.6174; 0.3814; 85911.31981019855;
8184; 4.037; NA; NA; 0.0003185; 0.8787; 0.3849; 85143.37914243907;
8185; 4.183; NA; NA; 0.0003184; 0.7396; 0.3843; 85261.8536976345;
8186; 3.878; NA; NA; 0.0003184; 0.6347; 0.3853; 85055.17332475184;
8187; 3.873; NA; NA; 0.0003183; 0.6625; 0.3828; 85598.41399579603;
8188; 3.758; NA; NA; 0.0003183; 0.6484; 0.3816; 85879.3253022889;
8189; 4.068; NA; NA; 0.0003182; 0.6896; 0.3873; 84612.23517504659;
8190; 3.801; NA; NA; 0.0003181; 0.6025; 0.3871; 84642.19767897305;
8191; 3.787; NA; NA; 0.0003181; 0.7015; 0.3806; 86091.81493376128;
8192; 3.908; NA; NA; 0.000318; 0.6099; 0.3843; 85256.82914138325;
8193; 3.758; NA; NA; 0.000318; 0.6483; 0.3887; 84292.05448850634;
8194; 3.914; NA; NA; 0.0003179; 0.5997; 0.3841; 85312.60845534834;
8195; 4.067; NA; NA; 0.0003178; 0.6411; 0.3805; 86119.75867736488;
8196; 3.849; NA; NA; 0.0003178; 0.6262; 0.3833; 85497.61400618842;
8197; 3.821; NA; NA; 0.0003177; 0.6381; 0.3891; 84218.76055316166;
8198; 4.032; NA; NA; 0.0003177; 0.6356; 0.3841; 85321.50602047633;
8199; 3.983; NA; NA; 0.0003176; 0.7999; 0.3797; 86293.16635796617;
8200; 3.664; 3.937; 3.877; 0.0003176; 0.5976; 0.378; 86697.06731059158;
8201; 3.715; NA; NA; 0.0003175; 0.6148; 0.3746; 87469.47771337871;
8202; 3.945; NA; NA; 0.0003174; 0.6426; 0.3801; 86214.73017983913;
8203; 3.658; NA; NA; 0.0003174; 0.6278; 0.3847; 85185.70269566705;
8204; 3.908; NA; NA; 0.0003173; 0.6088; 0.3798; 86273.99072472211;
8205; 4.032; NA; NA; 0.0003173; 0.7613; 0.3794; 86367.18617159325;
8206; 4.08; NA; NA; 0.0003172; 0.8058; 0.3818; 85817.97974795147;
8207; 3.947; NA; NA; 0.0003171; 0.689; 0.3831; 85525.43938966829;
8208; 3.807; NA; NA; 0.0003171; 0.7713; 0.382; 85790.17791859858;
8209; 3.869; NA; NA; 0.000317; 0.6984; 0.3848; 85165.06338909217;
8210; 3.729; NA; NA; 0.000317; 0.6013; 0.3834; 85458.27440124657;
8211; 3.913; NA; NA; 0.0003169; 0.6468; 0.3859; 84921.63254925635;
8212; 3.93; NA; NA; 0.0003169; 0.6335; 0.3818; 85815.94354986248;
8213; 4.017; NA; NA; 0.0003168; 0.8359; 0.3844; 85238.79850582889;
8214; 3.992; NA; NA; 0.0003167; 0.6533; 0.3871; 84652.52011436554;
8215; 4.056; NA; NA; 0.0003167; 0.7157; 0.3814; 85925.49949390846;
8216; 3.838; NA; NA; 0.0003166; 0.7917; 0.3806; 86100.60608672773;
8217; 3.792; NA; NA; 0.0003166; 0.597; 0.3841; 85310.17254088949;
8218; 3.762; NA; NA; 0.0003165; 0.5851; 0.3854; 85019.23740182102;
8219; 3.905; NA; NA; 0.0003164; 0.7254; 0.3849; 85135.15151620269;
8220; 3.935; NA; NA; 0.0003164; 0.6387; 0.382; 85770.20815035362;
8221; 3.924; NA; NA; 0.0003163; 0.7183; 0.3838; 85381.50707956245;
8222; 3.886; NA; NA; 0.0003163; 0.6314; 0.3856; 84985.17105807467;
8223; 3.898; NA; NA; 0.0003162; 0.6845; 0.3847; 85177.41409962189;
8224; 3.91; NA; NA; 0.0003162; 0.6315; 0.3829; 85580.87807745427;
8225; 3.825; NA; NA; 0.0003161; 0.6469; 0.3823; 85713.98941788383;
8226; 4.107; NA; NA; 0.000316; 0.6476; 0.3819; 85793.55174650259;
8227; 3.931; NA; NA; 0.000316; 0.7069; 0.3895; 84136.16736270531;
8228; 4.167; NA; NA; 0.0003159; 0.8555; 0.3826; 85645.72750941275;
